join_key,dataset,provider,subject,answer_format,question_chars,question_tokens,intermediate_chars,choice_count,avg_choice_chars,max_choice_chars,max_choice_jaccard,avg_choice_question_overlap,named_entity_count,date_number_count,legal_term_count,multi_hop_cue_count,top1_correct,top1_calls,top1_latency_sec,top1_input_tokens,top1_output_tokens,top1_gold_retrieved,top1_evidence_count,top1_max_ce_score,top1_parse_ok,top1_ce_top1,top1_ce_top2,top1_ce_top5,top1_ce_top1_top2_margin,top1_ce_top1_top5_margin,top1_ce_score_entropy,top1_unique_source_count,top1_source_diversity,top1_retrieved_chars,top1_question_evidence_overlap,top1_choice_evidence_overlap_max,top1_choice_evidence_overlap_margin,top1_gold_rank,top1_top1_state_match,top1_any_state_match,top1_all_state_match,top1_state_match_frac,top1_unique_retrieved_states,top1_state_diversity,top5_correct,top5_calls,top5_latency_sec,top5_input_tokens,top5_output_tokens,top5_gold_retrieved,top5_evidence_count,top5_max_ce_score,top5_parse_ok,top5_ce_top1,top5_ce_top2,top5_ce_top5,top5_ce_top1_top2_margin,top5_ce_top1_top5_margin,top5_ce_score_entropy,top5_unique_source_count,top5_source_diversity,top5_retrieved_chars,top5_question_evidence_overlap,top5_choice_evidence_overlap_max,top5_choice_evidence_overlap_margin,top5_gold_rank,top5_top1_state_match,top5_any_state_match,top5_all_state_match,top5_state_match_frac,top5_unique_retrieved_states,top5_state_diversity,top10_correct,top10_calls,top10_latency_sec,top10_input_tokens,top10_output_tokens,top10_gold_retrieved,top10_evidence_count,top10_max_ce_score,top10_parse_ok,top10_ce_top1,top10_ce_top2,top10_ce_top5,top10_ce_top1_top2_margin,top10_ce_top1_top5_margin,top10_ce_score_entropy,top10_unique_source_count,top10_source_diversity,top10_retrieved_chars,top10_question_evidence_overlap,top10_choice_evidence_overlap_max,top10_choice_evidence_overlap_margin,top10_gold_rank,top10_top1_state_match,top10_any_state_match,top10_all_state_match,top10_state_match_frac,top10_unique_retrieved_states,top10_state_diversity,two_call_correct,two_call_calls,two_call_latency_sec,two_call_input_tokens,two_call_output_tokens,two_call_gold_retrieved,two_call_evidence_count,two_call_max_ce_score,two_call_parse_ok,two_call_ce_top1,two_call_ce_top2,two_call_ce_top5,two_call_ce_top1_top2_margin,two_call_ce_top1_top5_margin,two_call_ce_score_entropy,two_call_unique_source_count,two_call_source_diversity,two_call_retrieved_chars,two_call_question_evidence_overlap,two_call_choice_evidence_overlap_max,two_call_choice_evidence_overlap_margin,two_call_gold_rank,two_call_top1_state_match,two_call_any_state_match,two_call_all_state_match,two_call_state_match_frac,two_call_unique_retrieved_states,two_call_state_diversity,oracle_accuracy_arm,oracle_reward_arm,oracle_any_correct,oracle_correct_count
3268,housing,or-gemma4-26b,Vermont,yes_no,54,11,0,0,0.0,0,0.0,0.0,1,0,1,0,0,1.0,13.8,660,1501,0,1,1.957809,,1.957809,0.0,0.0,1.957809,1.957809,0.0,1,1.0,2496,0.8,0.0,0.0,0,0,0,0,0.0,1,1.0,0,1.0,10.8,1677,556,0,5,1.957808,,1.957808,1.637813,-0.003533,0.319995,1.961341,0.921318,1,0.2,6606,0.9,0.0,0.0,0,0,0,0,0.0,4,0.8,1,1.0,24.9,3818,553,0,10,1.957807,,1.957807,1.637811,1.304016,0.319996,0.653791,0.868228,1,0.1,16498,1.0,0.0,0.0,0,0,0,0,0.0,8,0.8,0,2.0,16.3,9381,985,0,5,4.38006,1,4.38006,1.995155,0.955586,2.384905,3.424475,0.468781,1,0.2,40754,0.761905,0.0,0.0,0,0,0,0,0.0,5,1.0,top10,top10,1,1
332,housing,or-gemma4-26b,Illinois,yes_no,70,10,0,0,0.0,0,0.0,0.0,1,0,0,0,0,1.0,3.4,199,254,0,1,-0.314167,,-0.314167,0.0,0.0,-0.314167,-0.314167,0.0,1,1.0,471,0.5,0.0,0.0,0,0,0,0,0.0,1,1.0,0,1.0,9.2,2748,447,0,5,-0.314165,,-0.314165,-1.294449,-1.783588,0.980284,1.469423,0.884179,1,0.2,11678,0.8,0.0,0.0,0,0,1,0,0.2,4,0.8,0,1.0,12.6,4662,570,0,10,-0.314166,,-0.314166,-1.294447,-1.783587,0.980282,1.469422,0.821367,1,0.1,19766,0.8,0.0,0.0,0,0,1,0,0.3,7,0.7,0,2.0,19.4,1595,545,0,5,0.804685,1,0.804685,0.785731,-0.142782,0.018954,0.947468,0.95633,1,0.2,5034,0.52381,0.0,0.0,0,0,0,0,0.0,4,0.8,top1,top1,0,0
3386,housing,or-gemma4-26b,New Hampshire,yes_no,123,22,0,0,0.0,0,0.0,0.0,1,0,2,0,0,1.0,4.3,163,401,0,1,5.75309,,5.75309,0.0,0.0,5.75309,5.75309,0.0,1,1.0,259,0.5,0.0,0.0,0,0,0,0,0.0,1,1.0,0,1.0,14.3,1217,885,0,5,5.753092,,5.753092,4.43495,2.536813,1.318142,3.216279,0.597521,1,0.2,4954,0.777778,0.0,0.0,0,0,0,0,0.0,5,1.0,0,1.0,4.6,2983,472,0,10,5.753092,,5.753092,4.434949,2.660213,1.318143,3.092879,0.569736,1,0.1,13109,0.888889,0.0,0.0,0,0,0,0,0.0,8,0.8,0,2.0,12.8,1252,607,0,5,4.86166,1,4.86166,4.067719,3.709134,0.793941,1.152526,0.931628,1,0.2,3671,0.448276,0.0,0.0,0,0,0,0,0.0,4,0.8,top1,top1,0,0
3410,housing,or-gemma4-26b,Vermont,yes_no,126,22,0,0,0.0,0,0.0,0.0,1,0,2,0,1,1.0,2.6,355,427,0,1,0.008012,,0.008012,0.0,0.0,0.008012,0.008012,0.0,1,1.0,1067,0.368421,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,6.9,1439,365,0,5,1.295815,,1.295815,0.008012,-1.01975,1.287802,2.315565,0.772713,1,0.2,5518,0.631579,0.0,0.0,0,0,0,0,0.0,4,0.8,1,1.0,9.0,4039,535,0,10,4.570952,,4.570952,1.295815,-0.202895,3.275138,4.773848,0.179083,1,0.1,18107,0.842105,0.0,0.0,0,0,0,0,0.0,8,0.8,1,2.0,13.8,2419,554,0,5,1.671468,1,1.671468,1.289492,-0.134591,0.381977,1.80606,0.870009,1,0.2,8492,0.535714,0.0,0.0,0,1,1,1,1.0,1,0.2,top1,top1,1,4
3452,housing,or-gemma4-26b,Maryland,yes_no,143,23,0,0,0.0,0,0.0,0.0,1,0,1,0,0,1.0,6.6,241,239,0,1,5.74442,,5.74442,0.0,0.0,5.74442,5.74442,0.0,1,1.0,543,0.473684,0.0,0.0,0,0,0,0,0.0,1,1.0,0,1.0,32.3,2696,1055,0,5,5.744419,,5.744419,3.152482,1.420321,2.591937,4.324098,0.319442,1,0.2,11355,0.842105,0.0,0.0,0,0,0,0,0.0,4,0.8,0,1.0,7.8,3862,695,0,10,5.74442,,5.74442,3.152483,1.420322,2.591937,4.324098,0.254689,1,0.1,16263,0.894737,0.0,0.0,0,0,0,0,0.0,8,0.8,1,2.0,61.3,2321,620,0,5,1.355771,1,1.355771,0.930288,-0.932627,0.425482,2.288397,0.823678,1,0.2,8311,0.758621,0.0,0.0,0,0,1,0,0.2,4,0.8,two_call,two_call,1,1
3455,housing,or-gemma4-26b,Massachusetts,yes_no,143,24,0,0,0.0,0,0.0,0.0,1,0,2,0,1,1.0,5.5,174,267,0,1,6.565639,,6.565639,0.0,0.0,6.565639,6.565639,0.0,1,1.0,296,0.380952,0.0,0.0,0,1,1,1,1.0,1,1.0,1,1.0,6.9,2788,415,0,5,6.56564,,6.56564,4.605938,2.238039,1.959702,4.327601,0.511475,1,0.2,12976,0.714286,0.0,0.0,0,1,1,0,0.6,3,0.6,0,1.0,15.1,6326,608,0,10,6.565639,,6.565639,4.605938,2.904659,1.959701,3.66098,0.435068,1,0.1,28595,0.809524,0.0,0.0,0,1,1,0,0.3,8,0.8,1,2.0,51.8,1663,998,0,5,3.494896,1,3.494896,2.632496,1.846142,0.8624,1.648754,0.87371,1,0.2,5579,0.483871,0.0,0.0,0,0,1,0,0.2,5,1.0,top1,top1,1,3
3514,housing,or-gemma4-26b,Alaska,yes_no,106,18,0,0,0.0,0,0.0,0.0,1,0,0,0,1,1.0,5.8,201,420,0,1,3.930354,,3.930354,0.0,0.0,3.930354,3.930354,0.0,1,1.0,334,0.333333,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,7.5,2657,492,0,5,4.264142,,4.264142,3.930356,2.717313,0.333786,1.546829,0.914467,1,0.2,10941,0.666667,0.0,0.0,0,0,0,0,0.0,5,1.0,1,1.0,4.1,6719,607,0,10,4.264142,,4.264142,3.930356,2.875283,0.333786,1.388859,0.885049,1,0.1,24568,0.933333,0.0,0.0,0,0,0,0,0.0,8,0.8,1,2.0,21.4,3178,1247,0,5,7.707629,1,7.707629,6.358721,5.530378,1.348908,2.177251,0.767989,1,0.2,11744,0.48,0.0,0.0,0,0,0,0,0.0,5,1.0,top10,top10,1,4
3557,housing,or-gemma4-26b,Colorado,yes_no,119,20,0,0,0.0,0,0.0,0.0,1,0,0,0,1,1.0,5.5,573,451,0,1,3.167137,,3.167137,0.0,0.0,3.167137,3.167137,0.0,1,1.0,1916,0.411765,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,7.1,1291,400,0,5,3.16714,,3.16714,2.856906,1.5796,0.310234,1.587539,0.911318,1,0.2,5061,0.705882,0.0,0.0,0,0,0,0,0.0,4,0.8,1,1.0,10.0,3176,469,0,10,3.28639,,3.28639,3.167136,2.420775,0.119253,0.865614,0.894769,1,0.1,12858,0.823529,0.0,0.0,0,0,0,0,0.0,6,0.6,0,2.0,7.4,867,477,0,5,5.385395,1,5.385395,4.139765,3.25808,1.245629,2.127314,0.798232,1,0.2,2450,0.269231,0.0,0.0,0,0,0,0,0.0,2,0.4,top1,top1,1,3
3596,housing,or-gemma4-26b,Florida,yes_no,129,20,0,0,0.0,0,0.0,0.0,1,0,0,0,1,1.0,13.5,204,419,0,1,3.246587,,3.246587,0.0,0.0,3.246587,3.246587,0.0,1,1.0,334,0.3125,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,5.6,2486,431,1,5,5.119812,,5.119812,5.017111,3.4614,0.102702,1.658413,0.833548,1,0.2,10391,0.625,0.0,0.0,5,0,1,0,0.2,4,0.8,1,1.0,16.7,3711,506,1,10,5.119814,,5.119814,5.017112,3.517619,0.102702,1.602195,0.850374,1,0.1,15591,0.75,0.0,0.0,6,0,1,0,0.2,7,0.7,0,2.0,13.0,1102,706,0,5,2.459623,1,2.459623,2.208944,-1.427076,0.250679,3.886699,0.662208,1,0.2,3098,0.461538,0.0,0.0,0,1,1,0,0.2,5,1.0,top5,top5,1,3
3617,housing,or-gemma4-26b,Idaho,yes_no,114,19,0,0,0.0,0,0.0,0.0,1,0,0,0,1,1.0,6.9,213,486,0,1,6.557083,,6.557083,0.0,0.0,6.557083,6.557083,0.0,1,1.0,427,0.5,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,6.3,2200,392,0,5,6.557082,,6.557082,5.947447,3.849466,0.609635,2.707616,0.70237,1,0.2,8799,0.6875,0.0,0.0,0,0,0,0,0.0,5,1.0,1,1.0,18.4,16967,1181,0,10,6.557084,,6.557084,5.947447,4.517963,0.609637,2.039121,0.764135,1,0.1,72493,0.875,0.0,0.0,0,0,0,0,0.0,8,0.8,1,2.0,27.5,1387,898,0,5,6.065169,1,6.065169,5.455987,5.246298,0.609182,0.818871,0.962969,1,0.2,4238,0.32,0.0,0.0,0,0,0,0,0.0,5,1.0,top5,top5,1,4
3624,housing,or-gemma4-26b,Illinois,yes_no,53,11,0,0,0.0,0,0.0,0.0,1,0,0,0,0,1.0,4.6,145,260,0,1,2.949627,,2.949627,0.0,0.0,2.949627,2.949627,0.0,1,1.0,169,0.7,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,5.5,976,590,0,5,4.50967,,4.50967,4.286848,3.265306,0.222823,1.244364,0.935302,1,0.2,3783,0.8,0.0,0.0,0,0,0,0,0.0,5,1.0,0,1.0,4.8,1864,574,0,10,5.453925,,5.453925,4.509669,3.586115,0.944256,1.86781,0.848515,1,0.1,7564,0.8,0.0,0.0,0,0,0,0,0.0,8,0.8,1,2.0,9.6,1168,538,0,5,0.021644,1,0.021644,-0.634486,-1.501198,0.65613,1.522842,0.908943,1,0.2,3482,0.52381,0.0,0.0,0,1,1,0,0.6,3,0.6,top5,top5,1,2
3672,housing,or-gemma4-26b,Maine,yes_no,137,22,0,0,0.0,0,0.0,0.0,1,0,0,0,0,1.0,8.4,437,416,0,1,7.559178,,7.559178,0.0,0.0,7.559178,7.559178,0.0,1,1.0,1527,0.5,0.0,0.0,0,0,0,0,0.0,1,1.0,0,1.0,9.0,1489,1123,0,5,7.993451,,7.993451,7.559177,6.609183,0.434274,1.384268,0.942559,1,0.2,6399,0.777778,0.0,0.0,0,0,0,0,0.0,4,0.8,0,1.0,4.5,3806,498,0,10,7.99345,,7.99345,7.695453,7.139834,0.297997,0.853616,0.943217,1,0.1,16031,0.944444,0.0,0.0,0,0,0,0,0.0,8,0.8,0,2.0,17.8,1279,629,0,5,8.060499,1,8.060499,8.032521,7.625491,0.027978,0.435008,0.992513,1,0.2,3283,0.444444,0.0,0.0,0,0,0,0,0.0,5,1.0,top10,top10,0,0
3675,housing,or-gemma4-26b,Maine,yes_no,122,19,0,0,0.0,0,0.0,0.0,1,0,0,0,1,1.0,5.5,202,376,0,1,5.088814,,5.088814,0.0,0.0,5.088814,5.088814,0.0,1,1.0,334,0.294118,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,9.6,1049,267,0,5,5.088813,,5.088813,5.02808,3.067358,0.060733,2.021455,0.888091,1,0.2,3758,0.529412,0.0,0.0,0,0,0,0,0.0,4,0.8,1,1.0,2.4,2609,399,0,10,5.088815,,5.088815,5.02808,3.636809,0.060735,1.452006,0.852774,1,0.1,10771,0.882353,0.0,0.0,0,0,0,0,0.0,7,0.7,1,2.0,26.3,864,529,0,5,1.88754,1,1.88754,1.885559,0.030028,0.001981,1.857512,0.888188,1,0.2,1987,0.307692,0.0,0.0,0,0,0,0,0.0,4,0.8,top10,top10,1,4
3704,housing,or-gemma4-26b,Michigan,yes_no,129,20,0,0,0.0,0,0.0,0.0,1,0,0,0,1,1.0,3.2,204,418,0,1,3.246587,,3.246587,0.0,0.0,3.246587,3.246587,0.0,1,1.0,334,0.3125,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,10.0,2486,1114,0,5,5.119812,,5.119812,5.017111,3.4614,0.102702,1.658413,0.833548,1,0.2,10391,0.625,0.0,0.0,0,0,0,0,0.0,4,0.8,1,1.0,21.5,3711,578,0,10,5.119814,,5.119814,5.017112,3.517619,0.102702,1.602195,0.850374,1,0.1,15591,0.75,0.0,0.0,0,0,0,0,0.0,7,0.7,1,2.0,21.5,2419,717,0,5,3.888705,1,3.888705,3.852894,3.46496,0.035811,0.423745,0.990361,1,0.2,9067,0.5,0.0,0.0,0,0,0,0,0.0,5,1.0,top1,top1,1,4
3706,housing,or-gemma4-26b,Mississippi,yes_no,114,18,0,0,0.0,0,0.0,0.0,1,0,0,0,1,1.0,7.6,201,411,0,1,5.615902,,5.615902,0.0,0.0,5.615902,5.615902,0.0,1,1.0,334,0.3125,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,6.4,1183,537,0,5,5.615902,,5.615902,4.791742,3.239184,0.82416,2.376719,0.822699,1,0.2,4479,0.625,0.0,0.0,0,0,0,0,0.0,5,1.0,1,1.0,2.6,3420,410,0,10,5.615901,,5.615901,4.946833,4.306107,0.669068,1.309794,0.877106,1,0.1,14264,0.8125,0.0,0.0,0,0,0,0,0.0,7,0.7,1,2.0,11.0,4381,576,0,5,3.356157,1,3.356157,3.273077,2.749475,0.083081,0.606683,0.985712,1,0.2,13401,0.72,0.0,0.0,0,0,0,0,0.0,5,1.0,top10,top10,1,4
3737,housing,or-gemma4-26b,Nevada,yes_no,119,20,0,0,0.0,0,0.0,0.0,1,0,0,0,0,1.0,4.6,573,609,0,1,3.167137,,3.167137,0.0,0.0,3.167137,3.167137,0.0,1,1.0,1916,0.411765,0.0,0.0,0,0,0,0,0.0,1,1.0,0,1.0,6.3,1291,410,0,5,3.16714,,3.16714,2.856906,1.5796,0.310234,1.587539,0.911318,1,0.2,5061,0.705882,0.0,0.0,0,0,0,0,0.0,4,0.8,0,1.0,5.4,3176,473,0,10,3.28639,,3.28639,3.167136,2.420775,0.119253,0.865614,0.894769,1,0.1,12858,0.823529,0.0,0.0,0,0,0,0,0.0,6,0.6,1,2.0,5.1,1085,581,0,5,7.23028,1,7.23028,3.816948,2.279038,3.413332,4.951242,0.197129,1,0.2,3554,0.307692,0.0,0.0,0,0,1,0,0.2,4,0.8,two_call,two_call,1,1
377,housing,or-gemma4-26b,Montana,yes_no,123,21,0,0,0.0,0,0.0,0.0,1,0,1,0,1,1.0,8.0,446,371,0,1,7.103843,,7.103843,0.0,0.0,7.103843,7.103843,0.0,1,1.0,1648,0.666667,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,6.8,1067,513,1,5,7.103842,,7.103842,7.096651,6.975533,0.007192,0.128309,0.99909,1,0.2,3965,0.722222,0.0,0.0,3,0,1,0,0.4,4,0.8,0,1.0,6.0,3065,512,1,10,7.103843,,7.103843,7.096652,6.975532,0.007191,0.128311,0.920828,1,0.1,12998,0.944444,0.0,0.0,3,0,1,0,0.2,9,0.9,1,2.0,18.9,1808,716,1,5,8.184275,1,8.184275,7.91349,6.752763,0.270784,1.431512,0.941811,1,0.2,6100,0.758621,0.0,0.0,3,0,1,0,0.4,4,0.8,top5,top5,1,3
3778,housing,or-gemma4-26b,Ohio,yes_no,114,18,0,0,0.0,0,0.0,0.0,1,0,0,0,1,1.0,4.0,201,356,0,1,5.615902,,5.615902,0.0,0.0,5.615902,5.615902,0.0,1,1.0,334,0.3125,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,9.6,1183,842,0,5,5.615902,,5.615902,4.791742,3.239184,0.82416,2.376719,0.822699,1,0.2,4479,0.625,0.0,0.0,0,0,0,0,0.0,5,1.0,1,1.0,4.6,3420,534,0,10,5.615901,,5.615901,4.946833,4.306107,0.669068,1.309794,0.877106,1,0.1,14264,0.8125,0.0,0.0,0,0,0,0,0.0,7,0.7,1,2.0,24.7,2503,878,0,5,5.147056,1,5.147056,4.94486,4.744678,0.202196,0.402378,0.992739,1,0.2,8612,0.6,0.0,0.0,0,0,0,0,0.0,5,1.0,top1,top1,1,4
3792,housing,or-gemma4-26b,Oregon,yes_no,122,19,0,0,0.0,0,0.0,0.0,1,0,0,0,0,1.0,9.8,202,413,0,1,5.088814,,5.088814,0.0,0.0,5.088814,5.088814,0.0,1,1.0,334,0.294118,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,9.0,1049,368,0,5,5.088813,,5.088813,5.02808,3.067358,0.060733,2.021455,0.888091,1,0.2,3758,0.529412,0.0,0.0,0,0,0,0,0.0,4,0.8,1,1.0,25.5,2609,462,0,10,5.088815,,5.088815,5.02808,3.636809,0.060735,1.452006,0.852774,1,0.1,10771,0.882353,0.0,0.0,0,0,0,0,0.0,7,0.7,1,2.0,23.2,2093,519,1,5,5.214274,1,5.214274,3.256119,1.979177,1.958155,3.235097,0.477636,1,0.2,7339,0.538462,0.0,0.0,5,1,1,0,0.6,3,0.6,top5,top5,1,3
3809,housing,or-gemma4-26b,South Carolina,yes_no,119,20,0,0,0.0,0,0.0,0.0,1,0,0,0,1,1.0,11.8,574,607,0,1,3.167137,,3.167137,0.0,0.0,3.167137,3.167137,0.0,1,1.0,1916,0.411765,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,16.1,1292,437,0,5,3.16714,,3.16714,2.856906,1.5796,0.310234,1.587539,0.911318,1,0.2,5061,0.705882,0.0,0.0,0,0,0,0,0.0,4,0.8,1,1.0,4.3,3177,522,0,10,3.28639,,3.28639,3.167136,2.420775,0.119253,0.865614,0.894769,1,0.1,12858,0.823529,0.0,0.0,0,0,0,0,0.0,6,0.6,1,2.0,32.3,2963,1130,0,5,8.910845,1,8.910845,8.407219,8.221246,0.503626,0.689599,0.976777,1,0.2,12176,0.444444,0.0,0.0,0,0,0,0,0.0,4,0.8,top10,top10,1,4
3826,housing,or-gemma4-26b,Vermont,yes_no,127,20,0,0,0.0,0,0.0,0.0,1,0,0,0,1,1.0,18.3,573,539,0,1,1.606688,,1.606688,0.0,0.0,1.606688,1.606688,0.0,1,1.0,1916,0.411765,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,7.6,3143,681,0,5,3.831104,,3.831104,3.799444,2.757252,0.03166,1.073852,0.945787,1,0.2,13643,0.705882,0.0,0.0,0,0,1,0,0.2,5,1.0,1,1.0,10.3,3844,551,0,10,3.831103,,3.831103,3.799443,3.189665,0.03166,0.641438,0.963515,1,0.1,16801,0.764706,0.0,0.0,0,0,1,0,0.1,9,0.9,1,2.0,15.0,2565,774,0,5,6.007771,1,6.007771,5.892945,4.64285,0.114826,1.364922,0.941561,1,0.2,10300,0.518519,0.0,0.0,0,0,0,0,0.0,3,0.6,top5,top5,1,4
3832,housing,or-gemma4-26b,Virginia,yes_no,114,18,0,0,0.0,0,0.0,0.0,1,0,0,0,1,1.0,8.1,201,352,0,1,5.615902,,5.615902,0.0,0.0,5.615902,5.615902,0.0,1,1.0,334,0.3125,0.0,0.0,0,1,1,1,1.0,1,1.0,1,1.0,13.4,1183,568,0,5,5.615902,,5.615902,4.791742,3.239184,0.82416,2.376719,0.822699,1,0.2,4479,0.625,0.0,0.0,0,1,1,0,0.2,5,1.0,1,1.0,5.2,3420,484,0,10,5.615901,,5.615901,4.946833,4.306107,0.669068,1.309794,0.877106,1,0.1,14264,0.8125,0.0,0.0,0,1,1,0,0.2,7,0.7,1,2.0,25.9,1031,684,0,5,-1.17563,1,-1.17563,-2.337313,-3.714441,1.161683,2.538811,0.792948,1,0.2,2711,0.4,0.0,0.0,0,1,1,0,0.2,5,1.0,top10,top10,1,4
3844,housing,or-gemma4-26b,Washington,yes_no,127,20,0,0,0.0,0,0.0,0.0,1,0,0,0,0,1.0,5.8,573,440,0,1,1.606688,,1.606688,0.0,0.0,1.606688,1.606688,0.0,1,1.0,1916,0.411765,0.0,0.0,0,0,0,0,0.0,1,1.0,0,1.0,10.5,3143,489,0,5,3.831104,,3.831104,3.799444,2.757252,0.03166,1.073852,0.945787,1,0.2,13643,0.705882,0.0,0.0,0,0,0,0,0.0,5,1.0,0,1.0,6.6,3844,497,0,10,3.831103,,3.831103,3.799443,3.189665,0.03166,0.641438,0.963515,1,0.1,16801,0.764706,0.0,0.0,0,0,1,0,0.1,9,0.9,1,2.0,17.4,1552,646,0,5,7.990189,1,7.990189,7.462322,6.757657,0.527866,1.232532,0.950428,1,0.2,5109,0.407407,0.0,0.0,0,0,0,0,0.0,5,1.0,two_call,two_call,1,1
3845,housing,or-gemma4-26b,Washington,yes_no,119,20,0,0,0.0,0,0.0,0.0,1,0,0,0,0,1.0,4.9,573,418,0,1,3.167137,,3.167137,0.0,0.0,3.167137,3.167137,0.0,1,1.0,1916,0.411765,0.0,0.0,0,0,0,0,0.0,1,1.0,0,1.0,7.4,1291,429,0,5,3.16714,,3.16714,2.856906,1.5796,0.310234,1.587539,0.911318,1,0.2,5061,0.705882,0.0,0.0,0,0,0,0,0.0,4,0.8,0,1.0,9.9,3176,490,0,10,3.28639,,3.28639,3.167136,2.420775,0.119253,0.865614,0.894769,1,0.1,12858,0.823529,0.0,0.0,0,0,0,0,0.0,6,0.6,1,2.0,8.6,2306,573,0,5,4.252784,1,4.252784,3.328715,2.778283,0.924069,1.474501,0.913024,1,0.2,8577,0.461538,0.0,0.0,0,0,0,0,0.0,4,0.8,two_call,two_call,1,1
3849,housing,or-gemma4-26b,Wisconsin,yes_no,53,11,0,0,0.0,0,0.0,0.0,1,0,0,0,0,1.0,13.6,145,431,0,1,2.949627,,2.949627,0.0,0.0,2.949627,2.949627,0.0,1,1.0,169,0.7,0.0,0.0,0,0,0,0,0.0,1,1.0,0,1.0,13.0,976,718,0,5,4.50967,,4.50967,4.286848,3.265306,0.222823,1.244364,0.935302,1,0.2,3783,0.8,0.0,0.0,0,1,1,0,0.2,5,1.0,0,1.0,17.3,1864,820,0,10,5.453925,,5.453925,4.509669,3.586115,0.944256,1.86781,0.848515,1,0.1,7564,0.8,0.0,0.0,0,0,1,0,0.1,8,0.8,1,2.0,5.4,1310,429,0,5,2.437688,1,2.437688,-0.486805,-2.03787,2.924493,4.475558,0.271832,1,0.2,3990,0.761905,0.0,0.0,0,1,1,0,0.4,4,0.8,two_call,two_call,1,1
3909,housing,or-gemma4-26b,Washington,yes_no,114,20,0,0,0.0,0,0.0,0.0,1,0,2,0,1,1.0,1.8,204,325,0,1,7.480475,,7.480475,0.0,0.0,7.480475,7.480475,0.0,1,1.0,334,0.571429,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,16.8,1315,396,0,5,7.480475,,7.480475,7.267466,5.560821,0.21301,1.919654,0.913375,1,0.2,4974,0.928571,0.0,0.0,0,0,0,0,0.0,4,0.8,0,1.0,28.7,3198,890,0,10,7.480476,,7.480476,7.267466,6.948768,0.213011,0.531708,0.945609,1,0.1,12867,0.928571,0.0,0.0,0,0,0,0,0.0,7,0.7,1,2.0,24.1,1250,614,0,5,5.62355,1,5.62355,5.037362,4.595413,0.586188,1.028137,0.950574,1,0.2,3661,0.541667,0.0,0.0,0,0,0,0,0.0,5,1.0,top1,top1,1,3
3920,housing,or-gemma4-26b,Alabama,yes_no,56,10,0,0,0.0,0,0.0,0.0,1,0,1,0,1,1.0,5.3,123,259,0,1,0.966918,,0.966918,0.0,0.0,0.966918,0.966918,0.0,1,1.0,123,0.4,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,16.5,542,455,0,5,0.966918,,0.966918,0.297004,-3.184205,0.669914,4.151123,0.543681,1,0.2,2013,0.8,0.0,0.0,0,0,0,0,0.0,2,0.4,1,1.0,9.3,1876,475,0,10,0.966916,,0.966916,0.296999,-2.778406,0.669917,3.745322,0.476364,1,0.1,8132,0.9,0.0,0.0,0,0,0,0,0.0,3,0.3,1,2.0,21.1,2842,559,1,5,4.521627,1,4.521627,4.300806,0.867118,0.220821,3.654509,0.568257,1,0.2,10594,0.619048,0.0,0.0,2,1,1,0,0.8,2,0.4,top1,top1,1,4
3980,housing,or-gemma4-26b,California,yes_no,50,8,0,0,0.0,0,0.0,0.0,1,0,1,0,1,1.0,2.7,210,329,0,1,3.175443,,3.175443,0.0,0.0,3.175443,3.175443,0.0,1,1.0,492,0.75,0.0,0.0,0,0,0,0,0.0,1,1.0,1,1.0,91.5,1152,560,0,5,3.175444,,3.175444,1.536894,-1.508365,1.63855,4.683809,0.513148,1,0.2,5108,1.0,0.0,0.0,0,0,0,0,0.0,4,0.8,1,1.0,17.8,3435,705,0,10,3.175443,,3.175443,1.536893,-1.508368,1.638551,4.683811,0.367396,1,0.1,15541,1.0,0.0,0.0,0,0,0,0,0.0,6,0.6,1,2.0,13.0,1077,698,0,5,2.832635,1,2.832635,1.900468,-0.143441,0.932167,2.976076,0.750115,1,0.2,3162,0.368421,0.0,0.0,0,0,1,0,0.6,3,0.6,top1,top1,1,4
